,max_len,channel,error_prob,noise,metric,value
475,5,erasure,0.15,noise,accuracy,0.6542338728904724
476,5,erasure,0.15,no noise,accuracy,0.819556474685669
477,5,erasure,0.15,noise,accuracy,0.8387096524238586
478,5,erasure,0.15,no noise,accuracy,0.5413306355476379
479,5,erasure,0.15,noise,accuracy,0.5927419066429138
480,10,erasure,0.20,no noise,accuracy,0.17741934955120087
481,10,erasure,0.20,noise,accuracy,0.17741934955120087
482,10,erasure,0.20,no noise,accuracy,0.8881048560142517
483,10,erasure,0.20,noise,accuracy,0.9002016186714172
484,10,erasure,0.20,no noise,accuracy,0.19455644488334656
485,10,erasure,0.20,noise,accuracy,0.19455644488334656
486,10,erasure,0.20,no noise,accuracy,0.8245967626571655
487,10,erasure,0.20,noise,accuracy,0.8296371102333069
488,10,erasure,0.20,no noise,accuracy,0.8155242204666138
489,10,erasure,0.20,noise,accuracy,0.819556474685669
490,2,erasure,0.20,no noise,accuracy,0.8266128897666931
491,2,erasure,0.20,noise,accuracy,0.8639112710952759
492,2,erasure,0.20,no noise,accuracy,0.711693525314331
493,2,erasure,0.20,noise,accuracy,0.7338709831237793
494,2,erasure,0.20,no noise,accuracy,0.7399193644523621
495,2,erasure,0.20,noise,accuracy,0.7721773982048035
496,2,erasure,0.20,no noise,accuracy,0.7842742204666138
497,2,erasure,0.20,noise,accuracy,0.8447580933570862
498,2,erasure,0.20,no noise,accuracy,0.1895161271095276
499,2,erasure,0.20,noise,accuracy,0.19052419066429138
500,3,erasure,0.20,no noise,accuracy,0.8467742204666138
501,3,erasure,0.20,noise,accuracy,0.8659273982048035
502,3,erasure,0.20,no noise,accuracy,0.8719757795333862
503,3,erasure,0.20,noise,accuracy,0.9022177457809448
504,3,erasure,0.20,no noise,accuracy,0.19959677755832672
505,3,erasure,0.20,noise,accuracy,0.19959677755832672
506,3,erasure,0.20,no noise,accuracy,0.9193548560142517
507,3,erasure,0.20,noise,accuracy,0.9546371102333069
508,3,erasure,0.20,no noise,accuracy,0.1733870953321457
509,3,erasure,0.20,noise,accuracy,0.1733870953321457
510,5,erasure,0.20,no noise,accuracy,0.5584677457809448
511,5,erasure,0.20,noise,accuracy,0.5675403475761414
512,5,erasure,0.20,no noise,accuracy,0.7933467626571655
513,5,erasure,0.20,noise,accuracy,0.7983871102333069
514,5,erasure,0.20,no noise,accuracy,0.3911290466785431
515,5,erasure,0.20,noise,accuracy,0.3901209533214569
516,5,erasure,0.20,no noise,accuracy,0.8397177457809448
517,5,erasure,0.20,noise,accuracy,0.8497983813285828
518,5,erasure,0.20,no noise,accuracy,0.3941532373428345
519,5,erasure,0.20,noise,accuracy,0.3901209533214569
520,10,erasure,0.25,no noise,accuracy,0.43044355511665344
521,10,erasure,0.25,noise,accuracy,0.47983869910240173
522,10,erasure,0.25,no noise,accuracy,0.8669354915618896
523,10,erasure,0.25,noise,accuracy,0.8669354915618896
524,10,erasure,0.25,no noise,accuracy,0.882056474685669
525,10,erasure,0.25,noise,accuracy,0.8911290168762207
526,10,erasure,0.25,no noise,accuracy,0.6078628897666931
527,10,erasure,0.25,noise,accuracy,0.6411290168762207
528,10,erasure,0.25,no noise,accuracy,0.8125
529,10,erasure,0.25,noise,accuracy,0.8104838728904724
530,2,erasure,0.25,no noise,accuracy,0.7600806355476379
531,2,erasure,0.25,noise,accuracy,0.84375
532,2,erasure,0.25,no noise,accuracy,0.7449596524238586
533,2,erasure,0.25,noise,accuracy,0.7631048560142517
534,2,erasure,0.25,no noise,accuracy,0.6068548560142517
535,2,erasure,0.25,noise,accuracy,0.6834677457809448
536,2,erasure,0.25,no noise,accuracy,0.7409273982048035
537,2,erasure,0.25,noise,accuracy,0.8346773982048035
538,2,erasure,0.25,no noise,accuracy,0.4566532373428345
539,2,erasure,0.25,noise,accuracy,0.4818548262119293
540,3,erasure,0.25,no noise,accuracy,0.6592742204666138
541,3,erasure,0.25,noise,accuracy,0.7056451439857483
542,3,erasure,0.25,no noise,accuracy,0.7913306355476379
543,3,erasure,0.25,noise,accuracy,0.850806474685669
544,3,erasure,0.25,no noise,accuracy,0.8266128897666931
545,3,erasure,0.25,noise,accuracy,0.8598790168762207
546,3,erasure,0.25,no noise,accuracy,0.9163306355476379
547,3,erasure,0.25,noise,accuracy,0.9566532373428345
548,3,erasure,0.25,no noise,accuracy,0.4092741906642914
549,3,erasure,0.25,noise,accuracy,0.4032258093357086
550,5,erasure,0.25,no noise,accuracy,0.7338709831237793
551,5,erasure,0.25,noise,accuracy,0.7489919066429138
552,5,erasure,0.25,no noise,accuracy,0.7842742204666138
553,5,erasure,0.25,noise,accuracy,0.7872983813285828
554,5,erasure,0.25,no noise,accuracy,0.7278226017951965
555,5,erasure,0.25,noise,accuracy,0.7328628897666931
556,5,erasure,0.25,no noise,accuracy,0.7792338728904724
557,5,erasure,0.25,noise,accuracy,0.7792338728904724
558,5,erasure,0.25,no noise,accuracy,0.6673387289047241
559,5,erasure,0.25,noise,accuracy,0.7036290168762207
560,10,erasure,0.30,no noise,accuracy,0.6159273982048035
561,10,erasure,0.30,noise,accuracy,0.6572580933570862
562,10,erasure,0.30,no noise,accuracy,0.930443525314331
563,10,erasure,0.30,noise,accuracy,0.9364919066429138
564,10,erasure,0.30,no noise,accuracy,0.20866934955120087
565,10,erasure,0.30,noise,accuracy,0.20564515888690948
566,10,erasure,0.30,no noise,accuracy,0.8810483813285828
567,10,erasure,0.30,noise,accuracy,0.8881048560142517
568,10,erasure,0.30,no noise,accuracy,0.8215726017951965
569,10,erasure,0.30,noise,accuracy,0.8276209831237793
570,2,erasure,0.30,no noise,accuracy,0.5231854915618896
571,2,erasure,0.30,noise,accuracy,0.524193525314331
572,2,erasure,0.30,no noise,accuracy,0.6905242204666138
573,2,erasure,0.30,noise,accuracy,0.7530242204666138
574,2,erasure,0.30,no noise,accuracy,0.4667338728904724
575,2,erasure,0.30,noise,accuracy,0.5635080933570862
576,2,erasure,0.30,no noise,accuracy,0.7389112710952759
577,2,erasure,0.30,noise,accuracy,0.8135080933570862
578,2,erasure,0.30,no noise,accuracy,0.4183467626571655
579,2,erasure,0.30,noise,accuracy,0.41633063554763794
580,3,erasure,0.30,no noise,accuracy,0.5544354915618896
581,3,erasure,0.30,noise,accuracy,0.5685483813285828
582,3,erasure,0.30,no noise,accuracy,0.6330645084381104
583,3,erasure,0.30,noise,accuracy,0.6774193644523621
584,3,erasure,0.30,no noise,accuracy,0.6673387289047241
585,3,erasure,0.30,noise,accuracy,0.6875
586,3,erasure,0.30,no noise,accuracy,0.8659273982048035
587,3,erasure,0.30,noise,accuracy,0.9233871102333069
588,3,erasure,0.30,no noise,accuracy,0.19153225421905518
589,3,erasure,0.30,noise,accuracy,0.1875
590,5,erasure,0.30,no noise,accuracy,0.22278225421905518
591,5,erasure,0.30,noise,accuracy,0.2207661271095276
592,5,erasure,0.30,no noise,accuracy,0.8417338728904724
593,5,erasure,0.30,noise,accuracy,0.8739919066429138
594,5,erasure,0.30,no noise,accuracy,0.7893145084381104
595,5,erasure,0.30,noise,accuracy,0.7963709831237793
596,5,erasure,0.30,no noise,accuracy,0.8477822542190552
597,5,erasure,0.30,noise,accuracy,0.8649193644523621
598,5,erasure,0.30,no noise,accuracy,0.3921371102333069
599,5,erasure,0.30,noise,accuracy,0.3931451737880707
600,10,symmetric,0.05,no noise,accuracy,0.40020161867141724
601,10,symmetric,0.05,noise,accuracy,0.40020161867141724
602,10,symmetric,0.05,no noise,accuracy,0.9596773982048035
603,10,symmetric,0.05,noise,accuracy,0.9627016186714172
604,10,symmetric,0.05,no noise,accuracy,0.8901209831237793
605,10,symmetric,0.05,noise,accuracy,0.8951612710952759
606,10,symmetric,0.05,no noise,accuracy,0.8921371102333069
607,10,symmetric,0.05,noise,accuracy,0.8981854915618896
608,10,symmetric,0.05,no noise,accuracy,0.1723790317773819
609,10,symmetric,0.05,noise,accuracy,0.1723790317773819
610,2,symmetric,0.05,no noise,accuracy,0.6723790168762207
611,2,symmetric,0.05,noise,accuracy,0.6975806355476379
612,2,symmetric,0.05,no noise,accuracy,0.6381048560142517
613,2,symmetric,0.05,noise,accuracy,0.6502016186714172
614,2,symmetric,0.05,no noise,accuracy,0.8266128897666931
615,2,symmetric,0.05,noise,accuracy,0.8447580933570862
616,2,symmetric,0.05,no noise,accuracy,0.8346773982048035
617,2,symmetric,0.05,noise,accuracy,0.867943525314331
618,2,symmetric,0.05,no noise,accuracy,0.7610887289047241
619,2,symmetric,0.05,noise,accuracy,0.7862903475761414
620,3,symmetric,0.05,no noise,accuracy,0.48991936445236206
621,3,symmetric,0.05,noise,accuracy,0.4969758093357086
622,3,symmetric,0.05,no noise,accuracy,0.8840726017951965
623,3,symmetric,0.05,noise,accuracy,0.9092742204666138
624,3,symmetric,0.05,no noise,accuracy,0.7147177457809448
625,3,symmetric,0.05,noise,accuracy,0.7177419066429138
626,3,symmetric,0.05,no noise,accuracy,0.8709677457809448
627,3,symmetric,0.05,noise,accuracy,0.8770161271095276
628,3,symmetric,0.05,no noise,accuracy,0.8407257795333862
629,3,symmetric,0.05,noise,accuracy,0.8770161271095276
630,5,symmetric,0.05,no noise,accuracy,0.7671371102333069
631,5,symmetric,0.05,noise,accuracy,0.7822580933570862
632,5,symmetric,0.05,no noise,accuracy,0.8981854915618896
633,5,symmetric,0.05,noise,accuracy,0.9022177457809448
634,5,symmetric,0.05,no noise,accuracy,0.867943525314331
635,5,symmetric,0.05,noise,accuracy,0.8729838728904724
636,5,symmetric,0.05,no noise,accuracy,0.9102822542190552
637,5,symmetric,0.05,noise,accuracy,0.9354838728904724
638,5,symmetric,0.05,no noise,accuracy,0.8044354915618896
639,5,symmetric,0.05,noise,accuracy,0.8135080933570862
640,10,symmetric,0.10,no noise,accuracy,0.6854838728904724
641,10,symmetric,0.10,noise,accuracy,0.7207661271095276
642,10,symmetric,0.10,no noise,accuracy,0.20967741310596466
643,10,symmetric,0.10,noise,accuracy,0.20967741310596466
644,10,symmetric,0.10,no noise,accuracy,0.5151209831237793
645,10,symmetric,0.10,noise,accuracy,0.507056474685669
646,10,symmetric,0.10,no noise,accuracy,0.3901209533214569
647,10,symmetric,0.10,noise,accuracy,0.3891128897666931
648,10,symmetric,0.10,no noise,accuracy,0.1713709682226181
649,10,symmetric,0.10,noise,accuracy,0.1713709682226181
650,2,symmetric,0.10,no noise,accuracy,0.6360887289047241
651,2,symmetric,0.10,noise,accuracy,0.6592742204666138
652,2,symmetric,0.10,no noise,accuracy,0.5897177457809448
653,2,symmetric,0.10,noise,accuracy,0.6461693644523621
654,2,symmetric,0.10,no noise,accuracy,0.8618951439857483
655,2,symmetric,0.10,noise,accuracy,0.9082661271095276
656,2,symmetric,0.10,no noise,accuracy,0.8185483813285828
657,2,symmetric,0.10,noise,accuracy,0.850806474685669
658,2,symmetric,0.10,no noise,accuracy,0.4667338728904724
659,2,symmetric,0.10,noise,accuracy,0.5020161271095276
660,3,symmetric,0.10,no noise,accuracy,0.6219757795333862
661,3,symmetric,0.10,noise,accuracy,0.6502016186714172
662,3,symmetric,0.10,no noise,accuracy,0.7580645084381104
663,3,symmetric,0.10,noise,accuracy,0.7701612710952759
664,3,symmetric,0.10,no noise,accuracy,0.8215726017951965
665,3,symmetric,0.10,noise,accuracy,0.850806474685669
666,3,symmetric,0.10,no noise,accuracy,0.8044354915618896
667,3,symmetric,0.10,noise,accuracy,0.84375
668,3,symmetric,0.10,no noise,accuracy,0.6824596524238586
669,3,symmetric,0.10,noise,accuracy,0.6885080933570862
670,5,symmetric,0.10,no noise,accuracy,0.7802419066429138
671,5,symmetric,0.10,noise,accuracy,0.8084677457809448
672,5,symmetric,0.10,no noise,accuracy,0.8830645084381104
673,5,symmetric,0.10,noise,accuracy,0.9122983813285828
674,5,symmetric,0.10,no noise,accuracy,0.8850806355476379
675,5,symmetric,0.10,noise,accuracy,0.8971773982048035
676,5,symmetric,0.10,no noise,accuracy,0.8629032373428345
677,5,symmetric,0.10,noise,accuracy,0.8870967626571655
678,5,symmetric,0.10,no noise,accuracy,0.8618951439857483
679,5,symmetric,0.10,noise,accuracy,0.8729838728904724
680,10,symmetric,0.15,no noise,accuracy,0.757056474685669
681,10,symmetric,0.15,noise,accuracy,0.7711693644523621
682,10,symmetric,0.15,no noise,accuracy,0.19354838132858276
683,10,symmetric,0.15,noise,accuracy,0.19455644488334656
684,10,symmetric,0.15,no noise,accuracy,0.8175403475761414
685,10,symmetric,0.15,noise,accuracy,0.8467742204666138
686,10,symmetric,0.15,no noise,accuracy,0.7399193644523621
687,10,symmetric,0.15,noise,accuracy,0.7510080933570862
688,10,symmetric,0.15,no noise,accuracy,0.1733870953321457
689,10,symmetric,0.15,noise,accuracy,0.1733870953321457
690,2,symmetric,0.15,no noise,accuracy,0.21370968222618103
691,2,symmetric,0.15,noise,accuracy,0.21270161867141724
692,2,symmetric,0.15,no noise,accuracy,0.53125
693,2,symmetric,0.15,noise,accuracy,0.5957661271095276
694,2,symmetric,0.15,no noise,accuracy,0.7651209831237793
695,2,symmetric,0.15,noise,accuracy,0.8044354915618896
696,2,symmetric,0.15,no noise,accuracy,0.7993951439857483
697,2,symmetric,0.15,noise,accuracy,0.8608871102333069
698,2,symmetric,0.15,no noise,accuracy,0.38104838132858276
699,2,symmetric,0.15,noise,accuracy,0.38104838132858276
700,3,symmetric,0.15,no noise,accuracy,0.5967742204666138
701,3,symmetric,0.15,noise,accuracy,0.5957661271095276
702,3,symmetric,0.15,no noise,accuracy,0.7237903475761414
703,3,symmetric,0.15,noise,accuracy,0.7328628897666931
704,3,symmetric,0.15,no noise,accuracy,0.7540322542190552
705,3,symmetric,0.15,noise,accuracy,0.7872983813285828
706,3,symmetric,0.15,no noise,accuracy,0.7328628897666931
707,3,symmetric,0.15,noise,accuracy,0.7842742204666138
708,3,symmetric,0.15,no noise,accuracy,0.5766128897666931
709,3,symmetric,0.15,noise,accuracy,0.632056474685669
710,5,symmetric,0.15,no noise,accuracy,0.757056474685669
711,5,symmetric,0.15,noise,accuracy,0.8155242204666138
712,5,symmetric,0.15,no noise,accuracy,0.8306451439857483
713,5,symmetric,0.15,noise,accuracy,0.8689516186714172
714,5,symmetric,0.15,no noise,accuracy,0.5685483813285828
715,5,symmetric,0.15,noise,accuracy,0.5685483813285828
716,5,symmetric,0.15,no noise,accuracy,0.8165322542190552
717,5,symmetric,0.15,noise,accuracy,0.836693525314331
718,5,symmetric,0.15,no noise,accuracy,0.8629032373428345
719,5,symmetric,0.15,noise,accuracy,0.9032257795333862
720,10,symmetric,0.20,no noise,accuracy,0.7338709831237793
721,10,symmetric,0.20,noise,accuracy,0.7439516186714172
722,10,symmetric,0.20,no noise,accuracy,0.5786290168762207
723,10,symmetric,0.20,noise,accuracy,0.59375
724,10,symmetric,0.20,no noise,accuracy,0.8790322542190552
725,10,symmetric,0.20,noise,accuracy,0.8911290168762207
726,10,symmetric,0.20,no noise,accuracy,0.5080645084381104
727,10,symmetric,0.20,noise,accuracy,0.5141128897666931
728,10,symmetric,0.20,no noise,accuracy,0.1713709682226181
729,10,symmetric,0.20,noise,accuracy,0.1713709682226181
730,2,symmetric,0.20,no noise,accuracy,0.36895161867141724
731,2,symmetric,0.20,noise,accuracy,0.3941532373428345
732,2,symmetric,0.20,no noise,accuracy,0.1895161271095276
733,2,symmetric,0.20,noise,accuracy,0.18447580933570862
734,2,symmetric,0.20,no noise,accuracy,0.7278226017951965
735,2,symmetric,0.20,noise,accuracy,0.7943548560142517
736,2,symmetric,0.20,no noise,accuracy,0.4677419364452362
737,2,symmetric,0.20,noise,accuracy,0.5
738,2,symmetric,0.20,no noise,accuracy,0.19455644488334656
739,2,symmetric,0.20,noise,accuracy,0.19455644488334656
740,3,symmetric,0.20,no noise,accuracy,0.46068549156188965
741,3,symmetric,0.20,noise,accuracy,0.4727822542190552
742,3,symmetric,0.20,no noise,accuracy,0.7641128897666931
743,3,symmetric,0.20,noise,accuracy,0.8215726017951965
744,3,symmetric,0.20,no noise,accuracy,0.6532257795333862
745,3,symmetric,0.20,noise,accuracy,0.6713709831237793
746,3,symmetric,0.20,no noise,accuracy,0.6461693644523621
747,3,symmetric,0.20,noise,accuracy,0.6612903475761414
748,3,symmetric,0.20,no noise,accuracy,0.6683467626571655
749,3,symmetric,0.20,noise,accuracy,0.6814516186714172
750,5,symmetric,0.20,no noise,accuracy,0.3921371102333069
751,5,symmetric,0.20,noise,accuracy,0.3921371102333069
752,5,symmetric,0.20,no noise,accuracy,0.7298387289047241
753,5,symmetric,0.20,noise,accuracy,0.7641128897666931
754,5,symmetric,0.20,no noise,accuracy,0.18447580933570862
755,5,symmetric,0.20,noise,accuracy,0.18447580933570862
756,5,symmetric,0.20,no noise,accuracy,0.8155242204666138
757,5,symmetric,0.20,noise,accuracy,0.8719757795333862
758,5,symmetric,0.20,no noise,accuracy,0.7056451439857483
759,5,symmetric,0.20,noise,accuracy,0.7207661271095276
760,10,symmetric,0.25,no noise,accuracy,0.19556452333927155
761,10,symmetric,0.25,noise,accuracy,0.1885080635547638
762,10,symmetric,0.25,no noise,accuracy,0.5131048560142517
763,10,symmetric,0.25,noise,accuracy,0.5131048560142517
764,10,symmetric,0.25,no noise,accuracy,0.19052419066429138
765,10,symmetric,0.25,noise,accuracy,0.19052419066429138
766,10,symmetric,0.25,no noise,accuracy,0.32157257199287415
767,10,symmetric,0.25,noise,accuracy,0.31955644488334656
768,10,symmetric,0.25,no noise,accuracy,0.1723790317773819
769,10,symmetric,0.25,noise,accuracy,0.1723790317773819
770,2,symmetric,0.25,no noise,accuracy,0.18447580933570862
771,2,symmetric,0.25,noise,accuracy,0.18245968222618103
772,2,symmetric,0.25,no noise,accuracy,0.19758065044879913
773,2,symmetric,0.25,noise,accuracy,0.19959677755832672
774,2,symmetric,0.25,no noise,accuracy,0.2046370953321457
775,2,symmetric,0.25,noise,accuracy,0.20564515888690948
776,2,symmetric,0.25,no noise,accuracy,0.20564515888690948
777,2,symmetric,0.25,noise,accuracy,0.20766128599643707
778,2,symmetric,0.25,no noise,accuracy,0.4566532373428345
779,2,symmetric,0.25,noise,accuracy,0.47379031777381897
780,3,symmetric,0.25,no noise,accuracy,0.19354838132858276
781,3,symmetric,0.25,noise,accuracy,0.1885080635547638
782,3,symmetric,0.25,no noise,accuracy,0.6572580933570862
783,3,symmetric,0.25,noise,accuracy,0.7580645084381104
784,3,symmetric,0.25,no noise,accuracy,0.5836693644523621
785,3,symmetric,0.25,noise,accuracy,0.6048387289047241
786,3,symmetric,0.25,no noise,accuracy,0.7580645084381104
787,3,symmetric,0.25,noise,accuracy,0.7832661271095276
788,3,symmetric,0.25,no noise,accuracy,0.5977822542190552
789,3,symmetric,0.25,noise,accuracy,0.6713709831237793
790,5,symmetric,0.25,no noise,accuracy,0.6209677457809448
791,5,symmetric,0.25,noise,accuracy,0.6290322542190552
792,5,symmetric,0.25,no noise,accuracy,0.3618951737880707
793,5,symmetric,0.25,noise,accuracy,0.3608871102333069
794,5,symmetric,0.25,no noise,accuracy,0.7772177457809448
795,5,symmetric,0.25,noise,accuracy,0.7973790168762207
796,5,symmetric,0.25,no noise,accuracy,0.1733870953321457
797,5,symmetric,0.25,noise,accuracy,0.17641128599643707
798,5,symmetric,0.25,no noise,accuracy,0.2016129046678543
799,5,symmetric,0.25,noise,accuracy,0.2016129046678543
800,10,symmetric,0.30,no noise,accuracy,0.2016129046678543
801,10,symmetric,0.30,noise,accuracy,0.2016129046678543
802,10,symmetric,0.30,no noise,accuracy,0.617943525314331
803,10,symmetric,0.30,noise,accuracy,0.6219757795333862
804,10,symmetric,0.30,no noise,accuracy,0.8155242204666138
805,10,symmetric,0.30,noise,accuracy,0.8326612710952759
806,10,symmetric,0.30,no noise,accuracy,0.18044355511665344
807,10,symmetric,0.30,noise,accuracy,0.18044355511665344
808,10,symmetric,0.30,no noise,accuracy,0.1713709682226181
809,10,symmetric,0.30,noise,accuracy,0.1713709682226181
810,2,symmetric,0.30,no noise,accuracy,0.5544354915618896
811,2,symmetric,0.30,noise,accuracy,0.5756048560142517
812,2,symmetric,0.30,no noise,accuracy,0.1875
813,2,symmetric,0.30,noise,accuracy,0.1875
814,2,symmetric,0.30,no noise,accuracy,0.632056474685669
